BANK,LOAN_YEAR,LOAN_MONTH,STATUS,ACCOUNT_ID,ACCOUNT_TYPE,LOAN_AMOUNT
J&T Bank,2019,2,Contract Finished,3804,Savings account,3352356
J&T Bank,2019,4,Contract Finished,5574,NRI account,535536
J&T Bank,2019,7,Contract Finished,5033,Salary account,421800
J&T Bank,2019,11,Contract Finished,2153,Savings account,4186080
J&T Bank,2019,12,Contract Finished,10411,Savings account,3702240
Trinity Bank,2019,6,Contract Finished,2322,Savings account,2084400
Trinity Bank,2019,7,Contract Finished,5033,Salary account,558600
Trinity Bank,2019,8,Contract Finished,544,Salary account,2187648
Trinity Bank,2019,8,Contract Finished,5593,NRI account,1420032
Trinity Bank,2019,8,Contract Finished,7184,Salary account,5914320
Trinity Bank,2019,8,Contract Finished,11359,NRI account,648288
Trinity Bank,2019,9,Contract Finished,4476,Salary account,683640
Trinity Bank,2019,10,Contract Finished,2062,Savings account,2930256
Trinity Bank,2019,10,Contract Finished,9422,Savings account,2930256
Trinity Bank,2019,11,Contract Finished,6434,Salary account,3414216
UniCredit Bank,2019,1,Contract Finished,7815,Salary account,4552704
UniCredit Bank,2019,8,Contract Finished,4851,Savings account,3399552
UniCredit Bank,2019,8,Contract Finished,11359,NRI account,2755224
UniCredit Bank,2019,10,Contract Finished,8039,NRI account,2901600
UniCredit Bank,2019,11,Contract Finished,3754,NRI account,2056320
UniCredit Bank,2019,12,Contract Finished,11362,NRI account,7505664
nanital BANK,2019,1,Contract Finished,7815,Salary account,10243584
nanital BANK,2019,1,Contract Finished,11138,Savings account,8808240
nanital BANK,2019,2,Contract Finished,3804,Savings account,3795120
nanital BANK,2019,4,Contract Finished,5574,NRI account,2454540
Air Bank,2019,1,Contract Finished,11138,Savings account,2157120
Air Bank,2019,5,Contract Finished,67,NRI account,11617200
Air Bank,2019,8,Contract Finished,544,Salary account,3919536
Air Bank,2019,8,Contract Finished,4851,Savings account,3966144
Air Bank,2019,9,Contract Finished,4476,Salary account,683640
Air Bank,2019,10,Contract Finished,2062,Savings account,2499336
Air Bank,2019,10,Contract Finished,9422,Savings account,2499336
Air Bank,2019,11,Contract Finished,3754,NRI account,1987776
Air Bank,2019,12,Contract Finished,11362,NRI account,4399872
Bank Creditas,2019,1,Contract Finished,7815,Salary account,8156928
Bank Creditas,2019,6,Contract Finished,2322,Savings account,4168800
Bank Creditas,2019,10,Contract Finished,2062,Savings account,2499336
Bank Creditas,2019,10,Contract Finished,9422,Savings account,2499336
Bank Creditas,2019,12,Contract Finished,10411,Savings account,7404480
Bank Creditas,2019,12,Contract Finished,11362,NRI account,4399872
Czech export bank,2019,8,Contract Finished,11359,NRI account,2485104
Czech export bank,2019,11,Contract Finished,3754,NRI account,2056320
Czech export bank,2019,11,Contract Finished,5001,NRI account,6166272
nothern BANK,2020,1,Contract Finished,2018,Salary account,1810440
nothern BANK,2020,1,Contract Finished,9242,NRI account,1738800
nothern BANK,2020,2,Contract Finished,825,Savings account,3131484
nothern BANK,2020,2,Contract Finished,9494,NRI account,6776256
nothern BANK,2020,3,Contract Finished,3455,NRI account,3777984
nothern BANK,2020,3,Contract Finished,4361,Savings account,5319204
nothern BANK,2020,3,Contract Finished,4863,Salary account,4260480
nothern BANK,2020,3,Contract Finished,6792,Savings account,1082592
nothern BANK,2020,3,Contract Finished,8688,Savings account,4418700
nothern BANK,2020,3,Contract Finished,10049,NRI account,5223024
nothern BANK,2020,3,Contract Finished,10807,NRI account,3777984
nothern BANK,2020,4,Contract Finished,176,Salary account,2333760
nothern BANK,2020,4,Contract Finished,4415,NRI account,4960680
nothern BANK,2020,4,Contract Finished,11079,Savings account,6291456
nothern BANK,2020,5,Contract Finished,3229,Savings account,2302416
nothern BANK,2020,5,Contract Finished,9263,Salary account,2176680
nothern BANK,2020,6,Contract Finished,4626,Salary account,1600704
nothern BANK,2020,6,Contract Finished,6440,Salary account,2350896
nothern BANK,2020,6,Contract Finished,7957,NRI account,3818100
nothern BANK,2020,6,Contract Finished,10361,Savings account,4344000
nothern BANK,2020,7,Contract Finished,8742,Savings account,1922352
nothern BANK,2020,7,Contract Finished,9513,Salary account,1209384
nothern BANK,2020,7,Contract Finished,10068,NRI account,4668480
nothern BANK,2020,8,Contract Finished,97,NRI account,6584064
nothern BANK,2020,8,Contract Finished,718,Salary account,5386080
nothern BANK,2020,8,Contract Finished,2116,NRI account,4989600
nothern BANK,2020,8,Contract Finished,3249,Savings account,3951192
nothern BANK,2020,8,Contract Finished,7907,Savings account,5453952
nothern BANK,2020,9,Contract Finished,1329,Savings account,1011360
nothern BANK,2020,9,Contract Finished,3637,Salary account,953904
nothern BANK,2020,10,Contract Finished,11141,NRI account,2831220
nothern BANK,2020,10,Contract Finished,11231,NRI account,4196160
nothern BANK,2020,11,Contract Finished,666,NRI account,927960
nothern BANK,2020,11,Contract Finished,2187,NRI account,4170816
nothern BANK,2020,12,Contract Finished,25,NRI account,2634012
nothern BANK,2020,12,Contract Finished,3329,Savings account,1174128
nothern BANK,2020,12,Contract Finished,5196,Salary account,2474544
nothern BANK,2020,12,Contract Finished,7424,Salary account,2634012
nothern BANK,2020,12,Contract Finished,8505,Savings account,2142000
nothern BANK,2020,12,Contract Finished,10789,Savings account,4256424
Raiffeisen bank,2020,8,Contract Finished,718,Salary account,3000816
Kameron bank,2020,3,Contract Finished,4361,Savings account,1081872
Kameron bank,2020,3,Contract Finished,6792,Savings account,463968
Kameron bank,2020,4,Contract Finished,176,Salary account,713856
Kameron bank,2020,4,Contract Finished,4415,NRI account,2813520
Kameron bank,2020,9,Contract Finished,1329,Savings account,540960
Kameron bank,2020,10,Contract Finished,11231,NRI account,1607040
Kameron bank,2020,11,Contract Finished,666,NRI account,351120
Kameron bank,2020,12,Contract Finished,25,NRI account,817452
Kameron bank,2020,12,Contract Finished,7424,Salary account,817452
Kameron bank,2020,12,Contract Finished,10789,Savings account,1144200
Max bank,2020,3,Contract Finished,3455,NRI account,2226312
Max bank,2020,3,Contract Finished,10807,NRI account,2226312
Max bank,2020,4,Contract Finished,11079,Savings account,4915200
Max bank,2020,6,Contract Finished,6440,Salary account,414864
Max bank,2020,6,Contract Finished,10361,Savings account,2606400
Max bank,2020,9,Contract Finished,1329,Savings account,282240
Max bank,2020,10,Contract Finished,11231,NRI account,1696320
Max bank,2020,11,Contract Finished,666,NRI account,150480
Max bank,2020,12,Contract Finished,8505,Savings account,514080
Moneta Money Bank,2020,2,Contract Finished,9494,NRI account,1401984
Moneta Money Bank,2020,3,Contract Finished,6792,Savings account,463968
Moneta Money Bank,2020,3,Contract Finished,10049,NRI account,1099584
Moneta Money Bank,2020,4,Contract Finished,176,Salary account,329472
Moneta Money Bank,2020,7,Contract Finished,8742,Savings account,397728
Moneta Money Bank,2020,8,Contract Finished,3249,Savings account,817488
Moneta Money Bank,2020,10,Contract Finished,11231,NRI account,2053440
Moneta Money Bank,2020,11,Contract Finished,666,NRI account,351120
Moneta Money Bank,2020,12,Contract Finished,3329,Savings account,423456
Moneta Money Bank,2020,12,Contract Finished,10789,Savings account,2288400
PPF Bank,2020,1,Contract Finished,9242,NRI account,278208
PPF Bank,2020,2,Contract Finished,9494,NRI account,3271296
PPF Bank,2020,5,Contract Finished,9263,Salary account,1028976
PPF Bank,2020,6,Contract Finished,4626,Salary account,400176
PPF Bank,2020,8,Contract Finished,7907,Savings account,2532192
PPF Bank,2020,12,Contract Finished,25,NRI account,817452
PPF Bank,2020,12,Contract Finished,7424,Salary account,817452
PPF Bank,2020,12,Contract Finished,10789,Savings account,549216
nanital BANK,2020,1,Contract Finished,2018,Salary account,1964520
nanital BANK,2020,1,Contract Finished,9242,NRI account,1877904
nanital BANK,2020,2,Contract Finished,825,Savings account,3715320
nanital BANK,2020,2,Contract Finished,9494,NRI account,7944576
nanital BANK,2020,3,Contract Finished,3455,NRI account,3777984
nanital BANK,2020,3,Contract Finished,4361,Savings account,5589672
nanital BANK,2020,3,Contract Finished,4863,Salary account,4716960
nanital BANK,2020,3,Contract Finished,6792,Savings account,1116960
nanital BANK,2020,3,Contract Finished,8688,Savings account,5302440
nanital BANK,2020,3,Contract Finished,10049,NRI account,5681184
nanital BANK,2020,3,Contract Finished,10807,NRI account,3777984
nanital BANK,2020,4,Contract Finished,176,Salary account,1949376
nanital BANK,2020,4,Contract Finished,4415,NRI account,5034720
nanital BANK,2020,4,Contract Finished,11079,Savings account,5996544
nanital BANK,2020,5,Contract Finished,3229,Savings account,2068272
nanital BANK,2020,5,Contract Finished,9263,Salary account,2216256
nanital BANK,2020,6,Contract Finished,4626,Salary account,2234316
nanital BANK,2020,6,Contract Finished,6440,Salary account,2005176
nanital BANK,2020,6,Contract Finished,7957,NRI account,3088800
nanital BANK,2020,6,Contract Finished,10361,Savings account,3735840
nanital BANK,2020,7,Contract Finished,8742,Savings account,2452656
nanital BANK,2020,7,Contract Finished,9513,Salary account,1026144
nanital BANK,2020,7,Contract Finished,10068,NRI account,5446560
nanital BANK,2020,8,Contract Finished,97,NRI account,5452428
nanital BANK,2020,8,Contract Finished,718,Salary account,6386352
nanital BANK,2020,8,Contract Finished,2116,NRI account,4620000
nanital BANK,2020,8,Contract Finished,3249,Savings account,4087440
nanital BANK,2020,8,Contract Finished,7907,Savings account,7304400
nanital BANK,2020,9,Contract Finished,1329,Savings account,917280
nanital BANK,2020,9,Contract Finished,3637,Salary account,869736
nanital BANK,2020,10,Contract Finished,11141,NRI account,3370500
nanital BANK,2020,10,Contract Finished,11231,NRI account,4731840
nanital BANK,2020,11,Contract Finished,666,NRI account,777480
nanital BANK,2020,11,Contract Finished,2187,NRI account,3208320
nanital BANK,2020,12,Contract Finished,25,NRI account,1665180
nanital BANK,2020,12,Contract Finished,3329,Savings account,1135632
nanital BANK,2020,12,Contract Finished,5196,Salary account,5587680
nanital BANK,2020,12,Contract Finished,7424,Salary account,1665180
nanital BANK,2020,12,Contract Finished,8505,Savings account,3041640
nanital BANK,2020,12,Contract Finished,10789,Savings account,3798744
Fio bank,2020,3,Contract Finished,4863,Salary account,2206320
Fio bank,2020,4,Contract Finished,176,Salary account,713856
Fio bank,2020,4,Contract Finished,4415,NRI account,2813520
Fio bank,2020,5,Contract Finished,3229,Savings account,468288
Fio bank,2020,8,Contract Finished,718,Salary account,2000544
Fio bank,2020,8,Contract Finished,2116,NRI account,2587200
Fio bank,2020,9,Contract Finished,1329,Savings account,540960
Fio bank,2020,10,Contract Finished,11141,NRI account,539280
Hypotecni bank,2020,1,Contract Finished,2018,Salary account,1502280
Hypotecni bank,2020,3,Contract Finished,8688,Savings account,815760
Hypotecni bank,2020,5,Contract Finished,3229,Savings account,1365840
Hypotecni bank,2020,6,Contract Finished,7957,NRI account,1544400
Hypotecni bank,2020,7,Contract Finished,9513,Salary account,732960
Hypotecni bank,2020,7,Contract Finished,10068,NRI account,933696
Hypotecni bank,2020,11,Contract Finished,2187,NRI account,641664
Hypotecni bank,2020,12,Contract Finished,25,NRI account,817452
Hypotecni bank,2020,12,Contract Finished,7424,Salary account,817452
J&T Bank,2020,3,Contract Finished,10049,NRI account,2565696
J&T Bank,2020,6,Contract Finished,10361,Savings account,1042560
J&T Bank,2020,8,Contract Finished,97,NRI account,5658180
J&T Bank,2020,9,Contract Finished,1329,Savings account,635040
J&T Bank,2020,10,Contract Finished,11231,NRI account,1071360
J&T Bank,2020,12,Contract Finished,5196,Salary account,1197360
Trinity Bank,2020,3,Contract Finished,3455,NRI account,809568
Trinity Bank,2020,3,Contract Finished,4863,Salary account,2510640
Trinity Bank,2020,3,Contract Finished,10807,NRI account,809568
Trinity Bank,2020,4,Contract Finished,4415,NRI account,888480
Trinity Bank,2020,5,Contract Finished,9263,Salary account,1226856
Trinity Bank,2020,6,Contract Finished,7957,NRI account,1544400
Trinity Bank,2020,7,Contract Finished,8742,Savings account,629736
Trinity Bank,2020,8,Contract Finished,2116,NRI account,3696000
Trinity Bank,2020,8,Contract Finished,7907,Savings account,1168704
UniCredit Bank,2020,3,Contract Finished,4863,Salary account,912960
UniCredit Bank,2020,4,Contract Finished,4415,NRI account,2813520
UniCredit Bank,2020,7,Contract Finished,8742,Savings account,596592
UniCredit Bank,2020,8,Contract Finished,97,NRI account,1234512
UniCredit Bank,2020,8,Contract Finished,718,Salary account,2077488
UniCredit Bank,2020,9,Contract Finished,3637,Salary account,168336
Air Bank,2020,2,Contract Finished,825,Savings account,2176116
Air Bank,2020,3,Contract Finished,6792,Savings account,670176
Air Bank,2020,5,Contract Finished,3229,Savings account,1365840
Air Bank,2020,5,Contract Finished,9263,Salary account,474912
Air Bank,2020,6,Contract Finished,7957,NRI account,514800
Air Bank,2020,7,Contract Finished,8742,Savings account,596592
Air Bank,2020,8,Contract Finished,3249,Savings account,1498728
Air Bank,2020,9,Contract Finished,3637,Salary account,476952
Air Bank,2020,12,Contract Finished,25,NRI account,363312
Air Bank,2020,12,Contract Finished,3329,Savings account,230976
Air Bank,2020,12,Contract Finished,5196,Salary account,957888
Air Bank,2020,12,Contract Finished,7424,Salary account,363312
Bank Creditas,2020,1,Contract Finished,2018,Salary account,462240
Bank Creditas,2020,3,Contract Finished,10049,NRI account,2657328
Bank Creditas,2020,5,Contract Finished,9263,Salary account,1028976
Bank Creditas,2020,8,Contract Finished,97,NRI account,5555304
Bank Creditas,2020,9,Contract Finished,3637,Salary account,476952
Bank Creditas,2020,11,Contract Finished,666,NRI account,351120
Czech export bank,2020,3,Contract Finished,4361,Savings account,3065304
Czech export bank,2020,3,Contract Finished,4863,Salary account,2206320
Czech export bank,2020,4,Contract Finished,176,Salary account,713856
Czech export bank,2020,4,Contract Finished,4415,NRI account,2813520
nothern BANK,2018,1,Contract Finished,816,Salary account,3792672
nothern BANK,2018,1,Contract Finished,2419,NRI account,8910144
nothern BANK,2018,1,Contract Finished,3747,NRI account,3895380
nothern BANK,2018,1,Contract Finished,7523,Savings account,24808248
nothern BANK,2018,1,Contract Finished,7857,Savings account,4291056
nothern BANK,2018,1,Contract Finished,9640,Salary account,4814208
nothern BANK,2018,2,Contract Finished,4414,Salary account,6902904
nothern BANK,2018,2,Contract Finished,6472,Salary account,2676168
nothern BANK,2018,3,Contract Finished,3064,Salary account,1110240
nothern BANK,2018,3,Contract Finished,6030,NRI account,1864368
nothern BANK,2018,3,Contract Finished,7607,Savings account,2252688
nothern BANK,2018,3,Contract Finished,8316,Savings account,13343616
nothern BANK,2018,3,Contract Finished,8564,Salary account,4830840
nothern BANK,2018,4,Contract Finished,1762,NRI account,12407400
nothern BANK,2018,4,Contract Finished,2361,NRI account,9556992
nothern BANK,2018,4,Contract Finished,3752,Salary account,1299480
nothern BANK,2018,4,Contract Finished,8625,Savings account,3926232
nothern BANK,2018,4,Contract Finished,9591,Savings account,8900520
nothern BANK,2018,4,Contract Finished,9828,Savings account,7849200
nothern BANK,2018,5,Contract Finished,1256,Savings account,3837456
nothern BANK,2018,5,Contract Finished,9472,Savings account,3239244
nothern BANK,2018,6,Contract Finished,8159,Salary account,1816824
nothern BANK,2018,6,Contract Finished,8489,Salary account,15123240
